name,type,gu_name,dong_name,latitude,longitude
AMPM워시큐 본동점,셀프빨래방,동작구,노량진1동,37.5110308,126.9549284
화이트빨래방 대방점,셀프빨래방,동작구,대방동,37.5009737,126.9273747
셀피아셀프빨래방 사당점,셀프빨래방,동작구,사당1동,37.4813289,126.9757644
워시피플 셀프빨래방 사당이수점,셀프빨래방,동작구,사당2동,37.4901693,126.9812861
24시간코인세탁소,셀프빨래방,동작구,노량진2동,37.5124006,126.9355117
런드리익스프레스샵 노량진점,셀프빨래방,동작구,노량진1동,37.5121384,126.9461939
에코클린 24 셀프빨래방,셀프빨래방,동작구,노량진1동,37.5124643,126.9474133
더런드리 노량진점,셀프빨래방,동작구,노량진1동,37.5103043,126.9468658
워시피플 동작구보라매점,셀프빨래방,동작구,신대방2동,37.4952832,126.9266895
에코런드렛 빨래방&amp;아이스크림 사당점,셀프빨래방,동작구,사당4동,37.4809986,126.9709315
참빨래셀프빨래방 사당점,셀프빨래방,동작구,사당1동,37.4793484,126.9745223
버블맨24시셀프빨래방 사당점,셀프빨래방,동작구,사당4동,37.4806336,126.9721983
워시프렌즈셀프빨래방 서울사당점,셀프빨래방,동작구,사당1동,37.4807786,126.9781901
빨리셀프크리닝,셀프빨래방,동작구,상도1동,37.4927842,126.9562369
삼성24시셀프빨래방 장승배기점,셀프빨래방,동작구,상도2동,37.5045536,126.9363648
삼성24시셀프빨래방 2호점,셀프빨래방,동작구,상도2동,37.503753,126.9454581
워시엔조이 상도역점,셀프빨래방,동작구,상도1동,37.5023027,126.9512141
24시셀프빨래방플러스 흑석점,셀프빨래방,동작구,흑석동,37.5066266,126.9621838
워시프렌즈 셀프빨래방 상도동점,셀프빨래방,동작구,상도4동,37.4973217,126.9351867
워시클리어셀프빨래방,셀프빨래방,동작구,신대방1동,37.486599,126.9071775
런드리나인 셀프빨래방 런드리스페이스점,셀프빨래방,동작구,대방동,37.5112868,126.9274558
24시셀프빨래방플러스 상도점,셀프빨래방,동작구,상도2동,37.5014493,126.9438142
워시피플셀프빨래방 흑석중앙대점,셀프빨래방,동작구,흑석동,37.5096318,126.9622042
크린라이프 중앙대본점,셀프빨래방,동작구,상도1동,37.5049479,126.9515929
크린토피아 코인워시365 신촌그랑자이점,셀프빨래방,마포구,대흥동,37.5557713,126.9433549
24시 빨래터 이대역점,셀프빨래방,마포구,대흥동,37.5533071,126.9454044
워시엔조이 마포용강점,셀프빨래방,마포구,용강동,37.5422755,126.9382349
코인워시24빨래터 합정역점,셀프빨래방,마포구,합정동,37.5476309,126.9144439
크린토피아 코인워시 마포염리자이점,셀프빨래방,마포구,용강동,37.5433654,126.946188
워시플랜트,셀프빨래방,마포구,서교동,37.5571757,126.921722
워시엔조이 마포합정점,셀프빨래방,마포구,망원1동,37.5533302,126.9083816
코인워시24빨래방 공덕점,셀프빨래방,마포구,아현동,37.5474542,126.9530943
크린토피아 코인워시365 마포애오개역점,셀프빨래방,마포구,공덕동,37.5525007,126.956863
런드리고24 마포역점,셀프빨래방,마포구,용강동,37.5399848,126.9454475
화이트365 마포역점,셀프빨래방,마포구,용강동,37.5399848,126.9454475
셀빨래방 염리점,셀프빨래방,마포구,염리동,37.5489465,126.9491329
크린업24 마포아현점,셀프빨래방,마포구,공덕동,37.5511529,126.9565422
화이트365 공덕점,셀프빨래방,마포구,공덕동,37.5490767,126.9596108
감성빨래방,셀프빨래방,마포구,상암동,37.5768849,126.8961548
마포구청 스타셀프빨래방,셀프빨래방,마포구,성산2동,37.564232,126.9037055
크린업24 마포대흥점,셀프빨래방,마포구,대흥동,37.5484479,126.9411041
크린업24 성산점,셀프빨래방,마포구,성산1동,37.564204,126.915682
24시간빨래하는날,셀프빨래방,마포구,연남동,37.5630927,126.9181589
더런드리 연남점,셀프빨래방,마포구,연남동,37.5643706,126.9180179
런드리익스프레스샵 연남점,셀프빨래방,마포구,연남동,37.5636252,126.9243548
크린토피아 코인워시365 마포건영월드컵점,셀프빨래방,마포구,성산2동,37.5680838,126.9124042
크린토피아 코인워시 합정역점,셀프빨래방,마포구,합정동,37.5465038,126.9130667
원더런드리,셀프빨래방,마포구,공덕동,37.5575861,126.9606911
런드리익스프레스샵 신촌점,셀프빨래방,마포구,서교동,37.554569,126.9336117
몬투노샵,셀프빨래방,마포구,대흥동,37.5549479,126.9379781
크린토피아 코인워시 마포아현초교점,셀프빨래방,마포구,아현동,37.5559403,126.9548075
아쿠아워시 24시 셀프빨래방 아현점,셀프빨래방,마포구,아현동,37.5527458,126.9528639
런드리24 합정해링턴점,셀프빨래방,마포구,서교동,37.5508138,126.916494
워시엔조이 마포연남점,셀프빨래방,마포구,연남동,37.5610343,126.9199526
호스텔클레오 코인런드리,셀프빨래방,마포구,서교동,37.5613828,126.9266646
24시셀프빨래방 상수역점,셀프빨래방,마포구,서강동,37.5459462,126.9231041
워시피플 마포구홍대점,셀프빨래방,마포구,서강동,37.5530711,126.9272691
버블맨24 홍대점,셀프빨래방,마포구,서강동,37.5544795,126.9302525
경의선 빨래방,셀프빨래방,마포구,서교동,37.5547591,126.9314807
빨래살롱,셀프빨래방,마포구,서교동,37.5536943,126.9142647
화이트365 홍대입구역점,셀프빨래방,마포구,서교동,37.5569002,126.9226192
이지워시셀프빨래방 상암점,셀프빨래방,마포구,상암동,37.5748583,126.8953856
런드리24 펭귄하우스 마포성산점,셀프빨래방,마포구,성산1동,37.5588788,126.9163414
버블맨24 마포서교점,셀프빨래방,마포구,성산1동,37.5588788,126.9163414
뽀송빨래방,셀프빨래방,마포구,신수동,37.5450075,126.9353094
크린토피아 코인워시 홈플러스EX마포용강점,셀프빨래방,마포구,용강동,37.5410713,126.9412851
코인워시24 만리동점,셀프빨래방,마포구,공덕동,37.5529761,126.9613037
크린토피아 코인워시 만리한겨레점,셀프빨래방,마포구,공덕동,37.5479361,126.9607398
24시셀프빨래방 만리점,셀프빨래방,마포구,공덕동,37.5487411,126.9635607
워시큐 망원점,셀프빨래방,마포구,망원1동,37.5525734,126.9045638
우리동네빨래방,셀프빨래방,마포구,망원1동,37.5561992,126.9039166
크린토피아 코인워시 남가좌현대점,셀프빨래방,서대문구,남가좌2동,37.5760115,126.9208234
크린토피아 코인워시 남가좌파크뷰자이점,셀프빨래방,서대문구,남가좌1동,37.574402,126.9179078
코인워시24 북가좌점,셀프빨래방,서대문구,북가좌2동,37.5770955,126.9109727
코인워시24빨래터 서대문역점,셀프빨래방,서대문구,충현동,37.5657405,126.9646557
코인셀프빨래방,셀프빨래방,서대문구,충현동,37.5643103,126.9601713
셀빨래방 독립문점,셀프빨래방,서대문구,천연동,37.5684456,126.961683
화이트365 서대문역점,셀프빨래방,서대문구,천연동,37.5668277,126.9639753
워시팡팡 셀프빨래방 명지대점,셀프빨래방,서대문구,남가좌2동,37.5821547,126.9238834
코인워시 24빨래터 명지대점,셀프빨래방,서대문구,홍은2동,37.5816119,126.9247916
워시큐셀프빨래방 명지대점,셀프빨래방,서대문구,남가좌2동,37.5836956,126.9233825
AMPM워시큐 명지대점,셀프빨래방,서대문구,남가좌2동,37.5836956,126.9233825
더런드리 DMC점,셀프빨래방,서대문구,남가좌1동,37.5699013,126.9178357
코인워시24빨래터 북아현점,셀프빨래방,서대문구,충현동,37.5641865,126.9538154
런드리24펭귄하우스 아현점,셀프빨래방,서대문구,북아현동,37.5580681,126.9513991
워시스토리셀프빨래방 연희연세대점,세탁소,서대문구,연희동,37.563121,126.9312236
코인워시24 상명대점,셀프빨래방,서대문구,홍제3동,37.5968772,126.9493252
아쿠아워시 24시 셀프빨래방 홍제점,셀프빨래방,서대문구,홍제3동,37.5918297,126.946262
워시엔조이 홍대역점,셀프빨래방,서대문구,신촌동,37.5590628,126.9284147
크린토피아 코인워시 북아현이편한세상신촌점,셀프빨래방,서대문구,북아현동,37.5576747,126.9529582
크린업24 창천점,셀프빨래방,서대문구,신촌동,37.5573689,126.9392762
버블맨24 신촌역점,셀프빨래방,서대문구,신촌동,37.5577101,126.9422991
화이트365 신촌점,셀프빨래방,서대문구,신촌동,37.558297,126.9394785
런드리데이 신촌점,셀프빨래방,서대문구,신촌동,37.5584008,126.9338351
이지워시셀프빨래방 홍은정원단지점,셀프빨래방,서대문구,홍은2동,37.5866276,126.9346617
워시큐 연희브라운스톤점,셀프빨래방,서대문구,연희동,37.5652133,126.9302076
화이트365 연희점,셀프빨래방,서대문구,연희동,37.5663532,126.9309751
세탁풍경 연희점,셀프빨래방,서대문구,연희동,37.5667634,126.9321058
워시프렌즈 셀프빨래방 연희점,셀프빨래방,서대문구,연희동,37.5693976,126.9321874
코인워시24빨래터 연희점,셀프빨래방,서대문구,연희동,37.5617072,126.9279347
크린업24 북가좌점,셀프빨래방,서대문구,북가좌2동,37.5850892,126.9143999
AMPM 워시큐 이대점,셀프빨래방,서대문구,신촌동,37.557358,126.9441565
런드리익스프레스샵 이대점,셀프빨래방,서대문구,신촌동,37.558131,126.9437627
런드리24 펭귄하우스 이대1호점,셀프빨래방,서대문구,신촌동,37.558131,126.9437627
크린토피아 코인워시365 남가좌래미안1차점,셀프빨래방,서대문구,북가좌2동,37.5799749,126.9159072
워시엔조이 연희점,셀프빨래방,서대문구,연희동,37.5702694,126.9305364
화이트365 명지대점,셀프빨래방,서대문구,남가좌2동,37.5791275,126.9252836
크린토피아 코인워시365 롯데수퍼홍제점,셀프빨래방,서대문구,홍제1동,37.5851683,126.9473981
이지워시 셀프빨래방 홍제점,셀프빨래방,서대문구,홍제1동,37.5876881,126.9444053
크린토피아 코인워시 포방시장점,셀프빨래방,서대문구,홍은1동,37.6005712,126.9491333
이지워시셀프빨래방 홍은점,셀프빨래방,서대문구,홍은1동,37.5990018,126.9446543
런드리24 펭귄랜덤하우스코리아,셀프빨래방,서초구,서초2동,37.4959829,127.0280101
워시엔조이 셀프빨래방 신사잠원점,셀프빨래방,서초구,잠원동,37.5172524,127.0180857
크린토피아 코인워시 반포언구비점,셀프빨래방,서초구,반포1동,37.5048308,127.0206501
셀빨래방 잠원점,셀프빨래방,서초구,잠원동,37.513828,127.0163293
셀프빨래터 방배점,셀프빨래방,서초구,방배본동,37.4913354,126.9863353
화이트365 방배점,셀프빨래방,서초구,방배본동,37.4938492,126.9854329
워시프렌즈 서초우면점,셀프빨래방,서초구,양재1동,37.4685941,127.0275071
워시엔조이 셀프빨래방 서초사랑점,셀프빨래방,서초구,서초3동,37.4896931,127.0076047
셀빨래방 방배점,셀프빨래방,서초구,방배1동,37.4855469,126.9966041
에코런드렛빨래방&amp;아이스크림 방배점,셀프빨래방,서초구,방배1동,37.4842598,126.9916402
위니아24크린샵 방배2호점,셀프빨래방,서초구,방배본동,37.4940268,126.9839603
워시피플 셀프빨래방 서초구 서초우면양재점,세탁소,서초구,서초3동,37.4931705,127.008038
워시프렌즈 셀프빨래방 서초1동점,셀프빨래방,서초구,서초1동,37.4905455,127.0212392
더런드리 강남반포점,셀프빨래방,서초구,반포1동,37.5081033,127.0197562
위워시 반포점,셀프빨래방,서초구,반포1동,37.506605,127.0212232
빨래터빨래방 신논현점,셀프빨래방,서초구,서초4동,37.5035142,127.023276
크린토피아 코인워시 서초푸르지오써밋점,셀프빨래방,서초구,서초4동,37.5015196,127.0217535
워시엔조이 방배점,셀프빨래방,서초구,방배4동,37.4921878,126.9900273
크린토피아 코인워시 서울교대점,셀프빨래방,서초구,서초1동,37.4935094,127.0186785
크린토피아 코인워시 반포미도점,셀프빨래방,서초구,반포4동,37.5006953,127.0104311
자탁소셀프빨래방 잠원점,셀프빨래방,서초구,잠원동,37.5112224,127.017286
크린토피아 코인워시 잠원본점,셀프빨래방,서초구,잠원동,37.5119361,127.0185027
런드리힐 셀프빨래방,셀프빨래방,서초구,양재1동,37.4597249,127.0244643
크린업24 반포점,셀프빨래방,서초구,반포1동,37.5060257,127.0208803
워시엔조이 반포점,셀프빨래방,서초구,반포1동,37.5094284,127.018684
코인워시24셀프빨래방,셀프빨래방,서초구,양재1동,37.4611529,127.0256508
다온런드리셀프빨래방24,셀프빨래방,서초구,서초2동,37.4893134,127.029944
더화이트 송정점,셀프빨래방,성동구,송정동,37.5506345,127.0671769
에코런드렛셀프빨래방&amp;아이스크림 신금호역점,셀프빨래방,성동구,금호2.3가동,37.5550456,127.0196502
크린토피아 코인워시 서울숲힐스테이트점,셀프빨래방,성동구,성수1가1동,37.5411138,127.0506252
코인워시24 한양대점,셀프빨래방,성동구,사근동,37.5611772,127.0402231
크린토피아 코인워시 왕십리역점,셀프빨래방,성동구,사근동,37.561431,127.0410405
크린토피아 코인워시 왕십리텐즈힐점,셀프빨래방,성동구,왕십리도선동,37.5691642,127.0263479
셀프빨래방워시쿱 홍익점,셀프빨래방,성동구,왕십리도선동,37.5654172,127.0309472
24시셀프빨래방 행당점,셀프빨래방,성동구,왕십리2동,37.5610978,127.0302788
화이트365 하왕십리점,셀프빨래방,성동구,왕십리2동,37.5605573,127.0292832
런드리익스프레스샵 한양여대점,셀프빨래방,성동구,사근동,37.5610607,127.0475318
화이트365 사근점,셀프빨래방,성동구,사근동,37.5611097,127.0477285
블루워시 성수점,셀프빨래방,성동구,성수1가2동,37.5491362,127.0482072
셀피아 서울성수동점,셀프빨래방,성동구,성수2가1동,37.5375487,127.0551975
런드리24 펭귄하우스 성수성덕정길점,셀프빨래방,성동구,성수2가1동,37.5367898,127.0561894
우리셀프빨래방,"서비스,산업",성동구,성수2가1동,37.5413684,127.055611
더화이트셀프빨래방 성수동본점,셀프빨래방,성동구,성수1가2동,37.5494959,127.0498269
크린토피아 코인워시365 왕십리센트라스점,셀프빨래방,성동구,왕십리도선동,37.5666029,127.0240825
워시하우스 왕십리점,셀프빨래방,성동구,왕십리도선동,37.5666029,127.0240825
