name,gu_name,dong_name,latitude,longitude,type
쌍문,도봉구,창동,37.648627,127.034709,지하철
야당,파주시,야당동,37.712327,126.761356,지하철
풍산,고양시 일산동구,풍동,37.672346,126.786243,지하철
곡산,고양시 일산동구,백석동,37.645676,126.801762,지하철
강매,고양시 덕양구,행신동,37.612314,126.843223,지하철
수색,은평구,수색동,37.580842,126.895611,지하철
홍대입구,마포구,동교동,37.557641,126.926683,지하철
공덕,마포구,도화동,37.542596,126.952099,지하철
노원,노원구,상계동,37.65627,127.063276,지하철
부발,이천시,부발읍 아미리,37.260192,127.490277,지하철
곤지암,광주시,곤지암읍 곤지암리,37.351315,127.34674,지하철
삼동,광주시,삼동,37.409522,127.20336,지하철
선정릉,강남구,삼성동,37.510735,127.043677,지하철
서울숲,성동구,성수동1가,37.543617,127.044707,지하철
신창(순천향대),아산시,신창면 행목리,36.769502,126.951108,지하철
봉명,천안시 동남구,봉명동,36.801215,127.135763,지하철
연수,연수구,연수동,37.417804,126.67894,지하철
호구포,남동구,논현동,37.401637,126.708627,지하철
교대(법원.검찰청),서초구,서초동,37.493025,127.013786,지하철
동두천중앙,동두천시,생연동,37.901885,127.056482,지하철
양주,양주시,남방동,37.774381,127.044708,지하철
당정,군포시,당정동,37.344285,126.948345,지하철
수원시청,수원시 권선구,권선동,37.261911,127.030736,지하철
영통,수원시 영통구,영통동,37.251568,127.071394,지하철
신갈,용인시 기흥구,신갈동,37.286102,127.111313,지하철
신사,강남구,신사동,37.516334,127.020114,지하철
양평,양평군,양평읍 양근리,37.492773,127.491837,지하철
아신,양평군,옥천면 아신리,37.51382,127.443173,지하철
운길산,남양주시,조안면 진중리,37.554669,127.310115,지하철
덕소,남양주시,와부읍 덕소리,37.586781,127.208832,지하철
구리,구리시,인창동,37.603392,127.143869,지하철
상봉(시외버스터미널),중랑구,상봉동,37.596678,127.08504,지하철
충무로,중구,필동2가,37.56143,126.994072,지하철
광교중앙(아주대),수원시 영통구,이의동,37.288617,127.051478,지하철
경인교대입구,계양구,계산동,37.538157,126.722597,지하철
박촌,계양구,박촌동,37.553703,126.745077,지하철
충정로(경기대입구),서대문구,충정로3가,37.559704,126.964378,지하철
합정,마포구,서교동,37.549457,126.913808,지하철
신도림,구로구,신도림동,37.508961,126.891084,지하철
삼산체육관,부평구,부개동,37.506411,126.742153,지하철
춘의,부천시 원미구,춘의동,37.503663,126.787036,지하철
수진,성남시 중원구,성남동,37.437428,127.140722,지하철
종로3가,종로구,종로3가,37.570406,126.991847,지하철
장지,송파구,장지동,37.478703,127.126191,지하철
석촌,송파구,석촌동,37.505557,127.106832,지하철
강동구청,강동구,성내동,37.530341,127.120508,지하철
천왕,구로구,천왕동,37.486637,126.838713,지하철
남구로,구로구,구로동,37.486056,126.887249,지하철
보라매,동작구,대방동,37.499872,126.920428,지하철
남성,동작구,사당동,37.484596,126.971251,지하철
고속터미널,서초구,반포동,37.503367,127.005068,지하철
강남구청,강남구,삼성동,37.517179,127.041255,지하철
군자(능동),광진구,능동,37.556897,127.079338,지하철
면목,중랑구,면목동,37.588579,127.087503,지하철
먹골,중랑구,묵동,37.610637,127.077725,지하철
중계,노원구,중계동,37.644583,127.064303,지하철
수락산,노원구,상계동,37.67785,127.055315,지하철
화랑대(서울여대입구),노원구,공릉동,37.620064,127.084689,지하철
고려대(종암),성북구,종암동,37.590508,127.036296,지하철
신당,중구,흥인동,37.566154,127.016146,지하철
버티고개,중구,신당동,37.548013,127.007055,지하철
삼각지,용산구,한강로1가,37.535534,126.974032,지하철
월드컵경기장(성산),마포구,성산동,37.569532,126.899298,지하철
독바위,은평구,불광동,37.618456,126.933031,지하철
한대앞,안산시 상록구,이동,37.309689,126.85344,지하철
화서,수원시 팔달구,화서동,37.283862,126.989627,지하철
금정,군포시,금정동,37.372221,126.943429,지하철
관악,안양시 만안구,석수동,37.419232,126.908706,지하철
제물포,미추홀구,숭의동,37.466769,126.656666,지하철
부평,부평구,부평동,37.489445,126.724506,지하철
역곡,부천시 원미구,역곡동,37.485178,126.811502,지하철
의정부,의정부시,의정부동,37.738415,127.045958,지하철
창동,도봉구,창동,37.653007,127.047806,지하철
석계,성북구,석관동,37.614532,127.065934,지하철
응봉,성동구,응봉동,37.549946,127.034538,지하철
서빙고,용산구,서빙고동,37.519594,126.988537,지하철
대방,영등포구,신길동,37.513342,126.926382,지하철
을지로3가,중구,을지로3가,37.566306,126.991696,지하철
남태령,서초구,방배동,37.463873,126.989134,지하철
대청,강남구,일원동,37.493514,127.079532,지하철
양천구청,양천구,신정동,37.512398,126.865819,지하철
동작(현충원),동작구,동작동,37.502852,126.980347,지하철
거여,송파구,거여동,37.493105,127.14415,지하철
영종,중구,운북동,37.51202,126.524254,지하철
공항화물청사,중구,운서동,37.459041,126.477516,지하철
검암,서구,검암동,37.569098,126.674007,지하철
홍대입구,마포구,동교동,37.557438,126.926715,지하철
삼각지,용산구,한강로1가,37.534075,126.9726,지하철
보문,성북구,보문동1가,37.585286,127.019381,지하철
서울역,용산구,동자동,37.55281,126.972556,지하철
삼양사거리,강북구,미아동,37.621337,127.020473,지하철
4.19민주묘지,강북구,우이동,37.649502,127.013684,지하철
종합운동장,송파구,잠실동,37.511426,127.076275,지하철
산성,성남시 수정구,창곡동,37.457122,127.149908,지하철
가락시장,송파구,가락동,37.492888,127.118398,지하철
몽촌토성(평화의문),송파구,신천동,37.517409,127.112359,지하철
온수(성공회대입구),구로구,온수동,37.492092,126.823023,지하철
가산디지털단지,금천구,가산동,37.480338,126.882656,지하철
신대방삼거리,동작구,대방동,37.499701,126.928276,지하철
숭실대입구(살피재),동작구,상도동,37.496029,126.953822,지하철
반포,서초구,잠원동,37.508178,127.011727,지하철
청담,강남구,청담동,37.519365,127.05335,지하철
어린이대공원(세종대),광진구,화양동,37.548014,127.074658,지하철
사가정,중랑구,면목동,37.580894,127.088478,지하철
태릉입구,노원구,공릉동,37.618294,127.075397,지하철
사당,동작구,사당동,37.476538,126.981544,지하철
마들,노원구,상계동,37.66494,127.057675,지하철
봉화산(서울의료원),중랑구,신내동,37.617283,127.091401,지하철
방배,서초구,방배동,37.481426,126.997596,지하철
안암(고대병원앞),성북구,안암동5가,37.586272,127.029005,지하철
청구,중구,신당동,37.560608,127.013986,지하철
서초,서초구,서초동,37.491897,127.007917,지하철
녹사평(용산구청),용산구,용산동4가,37.534675,126.986695,지하철
상수,마포구,상수동,37.547716,126.922852,지하철
망원,마포구,망원동,37.556094,126.910052,지하철
디지털미디어시티,마포구,상암동,37.576108,126.901391,지하철
연신내,은평구,대조동,37.618636,126.920625,지하철
역촌,은평구,녹번동,37.606021,126.922744,지하철
굽은다리(강동구민회관앞),강동구,명일동,37.545477,127.142853,지하철
광나루(장신대),광진구,광장동,37.545303,127.10357,지하철
선릉,강남구,삼성동,37.504286,127.048203,지하철
마장,성동구,마장동,37.5661,127.042973,지하철
신금호,성동구,금호동1가,37.554548,127.020331,지하철
을지로4가,중구,주교동,37.567352,126.998032,지하철
광화문(세종문화회관),종로구,세종로,37.571525,126.97717,지하철
공덕,마포구,공덕동,37.544431,126.951372,지하철
여의도,영등포구,여의도동,37.521747,126.924357,지하철
종합운동장,송파구,잠실동,37.511022,127.073704,지하철
오목교(목동운동장앞),양천구,목동,37.524496,126.875181,지하철
화곡,강서구,화곡동,37.541513,126.840461,지하철
마곡,강서구,마곡동,37.560183,126.825448,지하철
송정,강서구,공항동,37.561184,126.811973,지하철
방화,강서구,방화동,37.577446,126.812741,지하철
두정,천안시 서북구,두정동,36.833705,127.14896,지하철
신길,영등포구,신길동,37.516862,126.917865,지하철
서정리,평택시,서정동,37.056496,127.052819,지하철
오산,오산시,오산동,37.145885,127.06672,지하철
세마,오산시,세교동,37.187533,127.04318,지하철
세류,수원시 권선구,장지동,37.245025,127.013222,지하철
도곡,강남구,도곡동,37.491224,127.055186,지하철
대모산입구,강남구,일원동,37.491373,127.07272,지하철
강변(동서울터미널),광진구,구의동,37.535095,127.094681,지하철
이매,성남시 분당구,이매동,37.395371,127.128248,지하철
도원,미추홀구,숭의동,37.468446,126.642706,지하철
소사,부천시 소사구,소사본동,37.482753,126.79544,지하철
대화,고양시 일산서구,대화동,37.676087,126.747569,지하철
정발산,고양시 일산동구,장항동,37.659477,126.773359,지하철
대곡,고양시 덕양구,대장동,37.631626,126.811024,지하철
삼송,고양시 덕양구,삼송동,37.653083,126.895558,지하철
미금,성남시 분당구,금곡동,37.350077,127.10891,지하철
서현,성남시 분당구,서현동,37.385126,127.123592,지하철
태평,성남시 수정구,태평동,37.440019,127.127709,지하철
성수,성동구,성수동2가,37.544581,127.055961,지하철
평촌,안양시 동안구,관양동,37.394287,126.963883,지하철
과천,과천시,별양동,37.433021,126.996568,지하철
선바위,과천시,과천동,37.451673,127.002303,지하철
온수(성공회대입구),구로구,온수동,37.492433,126.824086,지하철
고잔,안산시 단원구,고잔동,37.316784,126.823144,지하철
반월,안산시 상록구,건건동,37.312212,126.903524,지하철
한양대,성동구,행당동,37.555273,127.043655,지하철
군포,군포시,당동,37.35356,126.948462,지하철
석수,안양시 만안구,석수동,37.435047,126.902295,지하철
왕십리(성동구청),성동구,행당동,37.561238,127.036954,지하철
주안,미추홀구,주안동,37.465047,126.679742,지하철
송내,부천시 소사구,송내동,37.4876,126.753664,지하철
오류동,구로구,오류동,37.494526,126.845365,지하철
망월사,의정부시,호원동,37.709914,127.047455,지하철
신당,중구,신당동,37.56564,127.019614,지하철
월계,노원구,월계동,37.633212,127.058831,지하철
외대앞,동대문구,이문동,37.596073,127.063549,지하철
동대문역사문화공원,중구,을지로7가,37.565613,127.009054,지하철
신도림,구로구,신도림동,37.508787,126.891144,지하철
용산,용산구,한강로3가,37.529849,126.964561,지하철
오금,송파구,오금동,37.502129,127.128319,지하철
용두(동대문구청),동대문구,용두동,37.574028,127.038091,지하철
수서,강남구,수서동,37.487378,127.101907,지하철
을지로입구,중구,을지로1가,37.566014,126.982618,지하철
당고개,노원구,상계동,37.670272,127.079066,지하철
사당,동작구,사당동,37.476955,126.981651,지하철
서울역,중구,봉래동2가,37.556228,126.972135,지하철
개롱,송파구,가락동,37.498079,127.13482,지하철
둔촌동,강동구,둔촌동,37.527788,127.136248,지하철
상일동,강동구,상일동,37.556712,127.166417,지하철
명지대,용인시 처인구,역북동,37.237964,127.190294,지하철
광흥창(서강),마포구,창전동,37.547456,126.931993,지하철
대야미,군포시,대야미동,37.328467,126.917332,지하철
가산디지털단지,금천구,가산동,37.481581,126.882581,지하철
도봉,도봉구,도봉동,37.679563,127.045595,지하철
회기,동대문구,휘경동,37.58946,127.057583,지하철
남영,용산구,갈월동,37.541021,126.9713,지하철
도곡,강남구,도곡동,37.490922,127.055452,지하철
올림픽공원(한국체대),송파구,방이동,37.516201,127.130923,지하철
삼전,송파구,잠실동,37.504738,127.088025,지하철
석촌고분,송파구,삼전동,37.502558,127.097033,지하철
석촌,송파구,석촌동,37.505208,127.10704,지하철
송파나루,송파구,방이동,37.510372,127.112216,지하철
한성백제,송파구,방이동,37.516404,127.116503,지하철
올림픽공원(한국체대),송파구,방이동,37.516269,127.130288,지하철
둔촌오륜,강동구,둔촌동,37.519683,127.137989,지하철
중앙보훈병원,강동구,둔촌동,37.529191,127.148739,지하철
까치울,부천시 원미구,춘의동,37.50613,126.81093,지하철
