"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3010000","CDFE1230002006000002","2006-02-09","2012-07-26","04","취소/말소/만료/정지/중지","31","등록취소","","","","","777-1378","","100-120","서울특별시 중구 정동 32번지 ","","","이화여고 100주년 기념관","2012-07-30 14:06:30","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3010000","CDFE1230002006000003","2006-09-13","","03","폐업","34","영업장폐쇄","2012-02-29","","","","","","100-889","서울특별시 중구 신당동 251-7번지 동대문주차장증축건물5층 ","서울특별시 중구 을지로 281  (신당동,동대문주차장증축건물5층)","","서울패션아트홀","2012-03-08 10:51:34","I","2018-08-31 23:59:59.0","","200999.356221857    ","451654.418167327    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3010000","CDFE1230001998000002","1998-04-14","","01","영업/정상","BBBB","","","","","","","","100-250","서울특별시 중구 예장동 8-3번지 ","서울특별시 중구 소파로2길 10  (예장동)","","에듀까레교사합창단","2003-02-11 18:21:03","I","2018-08-31 23:59:59.0","","198817.114277587    ","450514.417668384    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3010000","CDFE1230002000000016","2000-09-02","","01","영업/정상","BBBB","","","","","","","","100-120","서울특별시 중구 정동 22-0번지 경향신문사별관2층 ","서울특별시 중구 정동길 3  (정동,경향신문사별관2층)","","스타식스정동1관","2003-02-11 18:21:03","I","2018-08-31 23:59:59.0","","197279.328436862    ","451765.426505347    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002014000001","2014-02-25","","03","폐업","03","폐업","2014-07-18","","","","1666-9896","","140-170","서울특별시 용산구 동자동 45번지 센트레빌아스테리움서울 KDB생명타워 지하2층 B200호","서울특별시 용산구 한강대로 372, 지하2층 B200호 (동자동, 센트레빌아스테리움서울 KDB생명타워)","140-170","동자아트홀","2014-09-01 14:07:10","I","2018-08-31 23:59:59.0","","197563.069805939    ","449934.157783456    ","공연장","공연장","일반상업지역","1","","","","문화시설","","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002019000001","2019-06-07","","03","폐업","03","폐업","2023-11-15","","","","070-4038-3686","","","서울특별시 용산구 청파동3가 24-45 ","서울특별시 용산구 청파로45길 5, 지층 (청파동3가)","04313","코리아블루스씨어터","2023-11-15 17:28:02","U","2023-11-17 02:40:00.0","","197295.658078644    ","449099.646875153    ","공연장","공연장","","0","","","","근린생활시설","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002019000004","2019-12-12","","03","폐업","03","폐업","2023-12-06","","","","","","","서울특별시 용산구 용산동2가 17 ","서울특별시 용산구 신흥로 89, 4층 (용산동2가)","04338","세계평화운동 커뮤니티센터 월드피스존","2023-12-29 16:58:17","U","2023-12-31 02:40:00.0","","198644.481059659    ","449268.543468484    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002021000001","2021-07-06","","03","폐업","03","폐업","2024-08-26","","","","","","","서울특별시 용산구 이태원동 127-22 ","서울특별시 용산구 보광로60길 17, 1층 (이태원동)","04406","베톤부르트","2024-08-26 11:14:31","U","2024-08-28 02:40:00.0","","199506.018811524    ","447987.235079236    ","공연장","공연장","","1","","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002012000001","2012-02-14","","03","폐업","03","폐업","2018-12-07","","","","070-7606-5573","","140-809","서울특별시 용산구 동빙고동 1-102번지 ","서울특별시 용산구 장문로 60 (동빙고동)","140-809","프로젝트박스 시야","2018-12-07 15:58:12","U","2018-12-09 02:40:00.0","","199588.180400963    ","447128.792445076    ","공연장","공연장","","","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002012000002","2012-04-06","","03","폐업","03","폐업","2015-03-31","","","","02-797-7608","","140-021","서울특별시 용산구 용산동1가 8번지 전쟁기념관 ","서울특별시 용산구 이태원로 29 (용산동1가, 전쟁기념관)","140-021","문화극장","2015-04-01 13:13:52","I","2018-08-31 23:59:59.0","","197907.622016666    ","448229.955586627    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002017000001","2017-05-16","","03","폐업","03","폐업","2019-03-15","","","","","","","서울특별시 용산구 청파동3가 24-45번지 ","서울특별시 용산구 청파로45길 5, 지층 (청파동3가)","04313","한국즉흥극장","2019-03-15 14:41:51","U","2019-03-17 02:40:00.0","","197295.658078644    ","449099.646875153    ","공연장","공연장","","","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002014000002","2014-11-25","","01","영업/정상","13","영업중","","","","","02-2199-7260","","140-170","서울특별시 용산구 동자동 45 ","서울특별시 용산구 한강대로 372, 지하2층 B200호 (동자동, 센트레빌아스테리움서울 KDB생명타워)","140-170","동자아트홀","2023-08-29 15:05:20","U","2023-08-31 02:40:00.0","","197563.069805939    ","449934.157783456    ","공연장","공연장","","1","","","","문화시설","0","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002015000001","2015-04-17","","01","영업/정상","13","영업중","","","","","02-792-8425","","140-210","서울특별시 용산구 한남동 714번지 ","서울특별시 용산구 한남대로 98 (한남동)","140-210","일신홀","2015-04-17 14:09:17","I","2018-08-31 23:59:59.0","","200423.418748471    ","448324.779015334    ","공연장","공연장","","9","주택가주변","","","근린생활시설","5","4","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002015000002","2015-05-12","","01","영업/정상","13","영업중","","","","","02-331-6310","","140-210","서울특별시 용산구 한남동 683-132번지 ","서울특별시 용산구 이태원로 246 (한남동)","140-210","Under Stage (언더스테이지)","2017-09-06 16:19:08","I","2018-08-31 23:59:59.0","","199990.489238997    ","448264.185008539    ","공연장","공연장","","7","주택가주변","","","문화시설","2","5","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230001972000001","1972-02-20","","01","영업/정상","13","영업중","","","","","","","140-160","서울특별시 용산구 남영동 83번지 ","","","성남극장","2003-02-06 13:07:29","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3020000","CDFE1230001991000001","1991-08-24","","01","영업/정상","13","영업중","","","","","","","140-876","서울특별시 용산구 한강로2가 390-1번지 ","","","프린스비디오소극장","2003-02-06 13:07:29","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3020000","CDFE1230001996000001","1996-07-19","","01","영업/정상","13","영업중","","","","","","","140-160","서울특별시 용산구 남영동 83번지 ","","","성남극장2","2003-02-06 13:07:29","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3020000","CDFE1230001998000001","1998-06-08","","01","영업/정상","13","영업중","","","","","","","140-807","서울특별시 용산구 갈월동 98-11번지 ","서울특별시 용산구 한강대로 253  (갈월동)","","가야관광호텔","2003-02-06 13:07:29","I","2018-08-31 23:59:59.0","","197492.793337805    ","448731.316989981    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3020000","CDFE1230001998000002","1998-06-08","","01","영업/정상","13","영업중","","","","","","","140-807","서울특별시 용산구 갈월동 98-11번지 ","서울특별시 용산구 한강대로 253  (갈월동)","","가야관광호텔","2003-02-06 13:07:29","I","2018-08-31 23:59:59.0","","197492.793337805    ","448731.316989981    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3020000","CDFE1230002019000002","2019-06-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 한강로2가 87-1 ","서울특별시 용산구 한강대로48길 17-6, 지층 (한강로2가)","04382","코리아 임프라브 씨어터","2023-02-24 13:15:07","U","2023-02-26 02:40:00.0","","197443.095459844    ","447699.684998435    ","공연장","공연장","","","","","","근린생활시설","5","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002019000003","2019-08-26","","01","영업/정상","13","영업중","","","","","02-749-4500","","","서울특별시 용산구 이촌동 302-146 노들텃밭 지원센터 ","서울특별시 용산구 양녕로 445 (이촌동)","04427","노들섬 라이브하우스","2025-02-04 13:11:14","U","2025-02-06 02:40:00.0","","196186.149423384    ","446196.846273533    ","공연장","공연장","","3","","","","문화시설","3","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002023000001","2023-01-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 용산구 보광동 217-21 (주)동양과학 ","서울특별시 용산구 장문로19길 4 (주)동양과학 지하1층 (보광동)","04394","보광극장","2023-03-13 14:19:03","U","2023-03-15 02:40:00.0","","199732.532144261    ","447095.440181782    ","공연장","공연장","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002011000004","2011-10-27","","01","영업/정상","13","영업중","","","","","02-6399-7447","","140-893","서울특별시 용산구 한남동 727-56 ","서울특별시 용산구 이태원로 294 (한남동)","140-893","블루스퀘어(Blue Square) 콘서트공연장","2024-07-19 13:32:02","U","2024-07-21 02:40:00.0","","200164.340455523    ","448716.470070334    ","공연장","공연장","","8","","","","문화시설","4","4","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002018000001","2018-04-12","","01","영업/정상","13","영업중","","","","","02-6373-3000","","","서울특별시 용산구 한강로3가 40-999번지 용산역 ","서울특별시 용산구 한강대로23길 55, 현대아이파크몰테마파크 6층 1-1호 (한강로3가)","04377","대원 콘텐츠 라이브","2018-04-12 09:17:46","I","2018-08-31 23:59:59.0","","196762.077394917    ","447480.039577359    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002005000001","2005-10-17","","01","영업/정상","13","영업중","","","","","02)2077-9725","","140-797","서울특별시 용산구 용산동6가 168-6 ","서울특별시 용산구 서빙고로 137 (용산동6가)","140-797","극장 용","2024-07-09 09:03:38","U","2024-07-11 02:40:00.0","","198359.894042796    ","446755.881350777    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3020000","CDFE1230002011000001","2011-01-19","","01","영업/정상","13","영업중","","","","","2199-7260","","140-201","서울특별시 용산구 이태원동 34-87 ","서울특별시 용산구 녹사평대로 150  (이태원동)","","용산아트홀 대극장 미르","2022-11-30 15:07:34","U","2022-12-02 02:40:00.0","","199062.254914329    ","447812.90979317     ","공연장","공연장","일반주거지역","2","기타","","","문화시설","","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002011000002","2011-01-19","","01","영업/정상","13","영업중","","","","","2199-7260","","140-201","서울특별시 용산구 이태원동 34-87 ","서울특별시 용산구 녹사평대로 150  (이태원동)","","용산아트홀 소극장 가람","2022-11-30 15:32:36","U","2022-12-02 02:40:00.0","","199062.254914329    ","447812.90979317     ","공연장","공연장","일반주거지역","1","기타","","","문화시설","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020000","CDFE1230002011000003","2011-10-20","","01","영업/정상","13","영업중","","","","","02-6399-7447","","140-210","서울특별시 용산구 한남동 727-56 ","서울특별시 용산구 이태원로 294 (한남동)","","블루스퀘어(Blue Square) 뮤지컬공연장","2024-07-18 17:09:01","U","2024-07-20 02:40:00.0","","200164.340455523    ","448716.470070334    ","공연장","공연장","","8","","","","문화시설","4","4","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002019000001","2019-12-31","","03","폐업","03","폐업","2024-10-22","","","","02-6396-5785","","","서울특별시 성동구 성수동2가 225-10 ","서울특별시 성동구 성덕정길 135-1, 지하1층 (성수동2가)","04777","성수소극장","2024-10-24 09:44:13","U","2024-10-26 02:40:00.0","","205092.350719158    ","448270.804197558    ","공연장","공연장","","1","주택가주변","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002015000001","2015-07-16","","03","폐업","03","폐업","2023-10-23","","","","02-511-8588","","","서울특별시 성동구 행당동 155-1 ","서울특별시 성동구 왕십리로 241 (행당동, 서울숲 더샵)","04765","메두사홀 2관","2023-11-01 20:27:14","U","2023-11-04 02:40:00.0","","203481.628249668    ","450468.773302861    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002015000002","2015-07-16","","03","폐업","03","폐업","2023-10-23","","","","02-511-8588","","","서울특별시 성동구 행당동 155-1 ","서울특별시 성동구 왕십리로 241 (행당동, 서울숲 더샵)","04765","메두사홀 1관","2023-11-01 20:25:12","U","2023-11-04 02:40:00.0","","203481.628249668    ","450468.773302861    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002015000003","2015-07-16","","03","폐업","03","폐업","2023-10-23","","","","02-511-8588","","","서울특별시 성동구 행당동 155-1 ","서울특별시 성동구 왕십리로 241 (행당동, 서울숲 더샵)","04765","메두사홀 3관","2023-11-01 20:27:53","U","2023-11-04 02:40:00.0","","203481.628249668    ","450468.773302861    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002016000002","2016-08-04","","03","폐업","03","폐업","2024-12-19","","","","02-461-1125","","","서울특별시 성동구 성수동1가 656-969 ","서울특별시 성동구 왕십리로 104 (성수동1가, 정일빌딩)","04778","게토(GHETTO)","2024-12-20 10:50:27","U","2024-12-22 02:40:00.0","","203897.547567276    ","449386.872753434    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002024000001","2024-07-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동1가 685-696 갤러리아 포레 지하2층 B208-1,4 ","서울특별시 성동구 서울숲2길 32-14, 지하2층 B208-1,4호 (성수동1가, 갤러리아 포레)","04769","서울숲씨어터1관","2024-07-24 15:49:23","I","2024-07-26 00:14:27.0","","203684.281166499    ","449280.97521227     ","공연장","공연장","","0","","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002024000002","2024-07-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 성수동1가 685-696 갤러리아 포레 지하2층 B202,B202-3 ","서울특별시 성동구 서울숲2길 32-14, 지하2층 B202,B202-3호 (성수동1가, 갤러리아 포레)","04769","서숲숲씨어터2관","2024-07-24 15:53:58","I","2024-07-26 00:14:27.0","","203684.281166499    ","449280.97521227     ","공연장","공연장","","0","","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002022000001","2022-12-28","","01","영업/정상","13","영업중","","","","","0262121747","","","서울특별시 성동구 성수동1가 13-163 청호 서울숲 뜨레피움 오피스텔 B01호","서울특별시 성동구 상원6나길 24, 지하1층 B01호 (성수동1가, 청호 서울숲 뜨레피움 오피스텔)","04790","헤르만아트홀","2022-12-28 09:46:31","I","2022-12-31 00:40:25.0","","204354.628788697    ","449513.846649291    ","공연장","공연장","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002018000001","2018-10-31","","01","영업/정상","13","영업중","","","","","02-465-1418","","","서울특별시 성동구 성수동2가 314-12 ","서울특별시 성동구 연무장7길 11 (성수동2가)","04782","우란2경","2022-07-05 19:31:15","U","2022-07-07 02:40:00.0","","204740.614749721    ","449062.0964599      ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002005000001","2005-12-28","","01","영업/정상","13","영업중","","","","","02-2204-6402","","133-865","서울특별시 성동구 행당동 142-16 성동문화회관 3층 ","서울특별시 성동구 왕십리로 281 (행당동)","133-865","소월아트홀","2023-11-28 16:06:09","U","2023-11-30 02:40:00.0","","203121.978338101    ","450788.20968904     ","공연장","공연장","","5","","","","","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3030000","CDFE1230002012000001","2012-03-23","","01","영업/정상","13","영업중","","","","","02-2290-2704, 2709","","133-060","서울특별시 성동구 사근동 110번지 ","서울특별시 성동구 살곶이길 200 (사근동)","133-060","백남아트홀","2019-11-04 10:03:02","U","2019-11-06 02:40:00.0","","204117.965772206    ","450608.519334481    ","공연장","공연장","일반주거지역","","","","","교육연구시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030000","CDFE1230002012000002","2012-09-14","","01","영업/정상","13","영업중","","","","","02-2204-7571","","133-111","서울특별시 성동구 성수동1가 656-323번지 성수아트홀 ","서울특별시 성동구 뚝섬로1길 43 (성수동1가)","133-111","성수아트홀","2018-12-17 16:56:29","U","2018-12-19 02:40:00.0","","204081.4510862      ","449240.477332718    ","공연장","공연장","준공업지역","3","","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030000","CDFE1230002016000001","2016-05-26","","01","영업/정상","13","영업중","","","","","027255526","","","서울특별시 성동구 성수동1가 685-704 ","서울특별시 성동구 왕십리로 63 (성수동1가, 언더스탠드에비뉴)","04769","언더스탠드에비뉴 아트스탠드","2022-07-06 10:43:00","U","2022-07-08 02:40:00.0","","203787.299657595    ","449039.575793413    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3040000","CDFE1230002007000001","2007-07-02","","03","폐업","03","폐업","2016-01-04","","","","02-2024-1648","","143-730","서울특별시 광진구 자양동 227-0007번지 ","서울특별시 광진구 아차산로 272 (자양동)","143-730","롯데시네마 건대입구관 제5관","2016-01-05 17:22:42","I","2018-08-31 23:59:59.0","","206349.675048285    ","448396.939704285    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230001992000001","1992-06-02","","03","폐업","03","폐업","2000-06-15","","","","453-0121","","143-210","서울특별시 광진구 광장동 산 21-0번지 ","","","워커힐민속예술단","2003-05-13 11:34:49","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3040000","CDFE1230001998000013","1998-05-15","","03","폐업","03","폐업","","","","","461-6613","","143-841","서울특별시 광진구 자양동 8-3번지 ","서울특별시 광진구 아차산로 208 (자양동)","","건대극장","2016-11-08 17:27:29","I","2018-08-31 23:59:59.0","","205804.747421072    ","448755.939202523    ","공연장","공연장","근린상업지역","","주택가주변","","","근린생활시설","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3040000","CDFE1230002002000001","2002-12-17","","03","폐업","03","폐업","2021-11-04","","","","455-5000","","143-800","서울특별시 광진구 광장동 (주)워커힐 ","서울특별시 광진구 워커힐로 177 (광장동)","143-800","워커힐 씨어터(Walkerhill Theater)","2021-11-05 13:15:29","U","2021-11-07 02:40:00.0","","209775.267831522    ","450327.57709331     ","공연장","공연장","","0","","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3040000","CDFE1230002023000001","2023-04-26","","01","영업/정상","13","영업중","","","","","02-468-7811","","","서울특별시 광진구 중곡동 252-12 우인아트홀 ","서울특별시 광진구 동일로 360, 우인아트홀 5층 (중곡동)","04916","우인아트홀","2023-04-27 10:13:32","I","2023-04-29 00:20:04.0","","206642.970467607    ","451165.753463964    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3040000","CDFE1230002020000001","2020-05-14","","01","영업/정상","13","영업중","","","","","02-458-4840","","","서울특별시 광진구 자양동 630-41번지 ","서울특별시 광진구 자양로11길 18 (자양동)","05058","pmf자양스테이션","2020-05-14 16:27:02","I","2020-05-16 00:23:20.0","","207269.157807648    ","448044.12833358     ","공연장","공연장","주거지역","3","주택가주변","","","근린생활시설","2","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002021000001","2021-09-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 화양동 111-73 BLUE SKY ","서울특별시 광진구 능동로19길 23, BLUE SKY (화양동)","05009","설렘아트홀","2025-01-23 10:49:37","U","2025-01-25 02:40:00.0","","206324.116092316    ","449420.23835582     ","공연장","공연장","일반상업지역","0","","","","근린생활시설","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3040000","CDFE1230002006000001","2006-05-25","","01","영업/정상","13","영업중","","","","","02-3445-9637","","143-807","서울특별시 광진구 광장동 319-33 ","서울특별시 광진구 구천면로 20 (광장동)","143-807","예스24 라이브홀","2021-07-08 08:49:17","U","2021-07-10 02:40:00.0","","209479.331104244    ","449280.291661999    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002010000001","2010-09-27","","01","영업/정상","13","영업중","","","","","02)2204-3100","","","서울특별시 광진구 광장동 313-3 ","서울특별시 광진구 구천면로 2 (광장동, 광진청소년수련관)","04970","시립광진청소년센터 대극장","2022-06-08 18:37:40","U","2022-06-10 02:40:00.0","","209343.001409181    ","449330.493519953    ","공연장","공연장","일반주거지역","4","기타","","","체육시설","4","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002012000001","2012-08-30","","01","영업/정상","13","영업중","","","","","02-3436-7777","","143-831","서울특별시 광진구 구의동 595번지 ","서울특별시 광진구 구의강변로 38 (구의동)","143-831","동서울아트홀","2019-03-12 18:04:47","U","2019-03-14 02:40:00.0","","208051.884671132    ","447994.805558304    ","공연장","공연장","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002013000001","2013-02-28","","01","영업/정상","13","영업중","","","","","02-3408-3114","","143-747","서울특별시 광진구 군자동 98 ","서울특별시 광진구 능동로 209 (군자동)","143-747","학생회관 대공연장","2024-11-25 09:20:57","U","2024-11-27 02:40:00.0","","206481.062740469    ","449832.323358171    ","공연장","공연장","근린상업지역","8","주택가주변","","","교육연구시설","6","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
"3040000","CDFE1230002013000002","2013-08-01","","01","영업/정상","13","영업중","","","","","02-456-0116","","143-847","서울특별시 광진구 능동 18 ","서울특별시 광진구 능동로 지하 216 (능동)","143-847","서울상상나라극장","2021-06-22 18:07:22","U","2021-06-24 02:40:00.0","","207139.204095368    ","449705.67643744     ","공연장","공연장","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230001975000001","1975-09-29","","01","영업/정상","13","영업중","","","","","2204-6024","","143-847","서울특별시 광진구 능동 18-11번지 ","서울특별시 광진구 광나루로 441 (능동)","143-847","무지개극장","2019-11-04 13:41:22","U","2019-11-29 02:40:00.0","","206808.576422948    ","449396.05799662     ","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3040000","CDFE1230001981000001","1981-01-20","","01","영업/정상","13","영업중","","","","","2204-1036","","","서울특별시 광진구 능동 25 ","서울특별시 광진구 천호대로 664 (능동, 선화예술중고등학교)","04991","유니버설 아트센터","2021-01-17 14:02:53","U","2021-01-19 02:40:00.0","","207648.121842767    ","449795.634126694    ","공연장","공연장","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3040000","CDFE1230001998000001","1998-02-11","","01","영업/정상","13","영업중","","","","","3408-3114","","143-839","서울특별시 광진구 군자동 98 ","","","대양홀","2024-11-25 09:14:29","U","2024-11-27 02:40:00.0","","206481.062740469    ","449832.323358171    ","공연장","공연장","","","","","","문화시설","","","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3040000","CDFE1230002000000001","2000-07-06","","01","영업/정상","13","영업중","","","","","455-1896","","","서울특별시 광진구 화양동 1-0번지 건국대학교내 새천년관대공연장 ","서울특별시 광진구 능동로 120 (화양동, 건국대학교)","05029","새천년관 대공연장","2016-05-03 14:29:33","I","2018-08-31 23:59:59.0","","206445.881091692    ","448922.881688102    ","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0"
"3040000","CDFE1230002005000001","2005-12-26","","01","영업/정상","13","영업중","","","","","2049-4700","","143-758","서울특별시 광진구 자양동 227-344번지 ","서울특별시 광진구 능동로 76 (자양동)","","나루아트센터 소공연장","2018-08-01 17:53:22","U","2019-05-10 02:40:00.0","","206174.517174891    ","448365.36370057     ","공연장","공연장","일반주거지역","","기타","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002005000002","2005-12-26","","01","영업/정상","13","영업중","","","","","","","143-758","서울특별시 광진구 자양동 227-344 ","서울특별시 광진구 능동로 76 (자양동)","","나루아트센터 대공연장","2022-03-29 17:20:15","U","2022-03-31 02:40:00.0","","206174.517174891    ","448365.36370057     ","공연장","공연장","일반주거지역","","기타","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002020000002","2020-12-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 497-4 지하1층 ","서울특별시 광진구 뚝섬로36길 49, 지하1층 (자양동)","05094","충동소극장","2020-12-11 17:36:45","I","2020-12-13 00:23:06.0","","206174.754581936    ","447781.317272306    ","공연장","공연장","","","","","","근린생활시설","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040000","CDFE1230002022000001","2022-05-13","","01","영업/정상","13","영업중","","","","","024507575","","","서울특별시 광진구 중곡동 30-80 보건복지행정타운 ","서울특별시 광진구 능동로 400, 보건복지행정타운 (중곡동)","04933","광진어린이공연장","2022-05-13 15:25:02","I","2022-05-15 00:22:32.0","","207403.621286448    ","451409.474221102    ","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0"
