"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명"
"3150000","CDFF4220002011000006","2011-12-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 방화동 886 스카이파크 ","서울특별시 강서구 하늘길 38 (방화동, 스카이파크)","07505","롯데시네마 김포공항 (6관)","2021-12-13 18:05:45","U","2021-12-15 02:40:00.0","","182524.823835629    ","451438.25089679     ","영화상영관","","8","","","0","5","3","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20111206",""
"3150000","CDFF4220002011000007","2011-12-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 방화동 886 스카이파크 ","서울특별시 강서구 하늘길 38 (방화동, 스카이파크)","07505","롯데시네마 김포공항 (8관)","2021-12-13 18:05:45","U","2021-12-15 02:40:00.0","","182524.823835629    ","451438.25089679     ","영화상영관","","8","","","0","5","3","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20111206",""
"3150000","CDFF4220002011000008","2011-12-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 방화동 886 스카이파크 ","서울특별시 강서구 하늘길 38 (방화동, 스카이파크)","07505","롯데시네마 김포공항 (7관)","2021-12-13 18:05:45","U","2021-12-15 02:40:00.0","","182524.823835629    ","451438.25089679     ","영화상영관","","8","","","0","5","3","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20111206",""
"3150000","CDFF4220002011000009","2011-12-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 방화동 886 스카이파크 ","서울특별시 강서구 하늘길 38 (방화동, 스카이파크)","07505","롯데시네마 김포공항 (10관)","2021-12-13 18:05:45","U","2021-12-15 02:40:00.0","","182524.823835629    ","451438.25089679     ","영화상영관","","8","","","0","5","3","","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20111206",""
"3150000","CDFF4220002011000010","2011-12-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 방화동 886 스카이파크 ","서울특별시 강서구 하늘길 38 (방화동, 스카이파크)","07505","롯데시네마 김포공항 (9관)","2021-12-13 18:05:45","U","2021-12-15 02:40:00.0","","182524.823835629    ","451438.25089679     ","영화상영관","","8","","","0","5","3","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20111206",""
"3150000","CDFF4220002015000001","2015-05-26","","01","영업/정상","13","영업중","","","","","070-7017-9893","","","서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401,501호 ","서울특별시 강서구 화곡로 142, 401,501호 (화곡동, 메가박스(주)화곡점)","07715","메가박스 화곡 1관","2024-09-10 17:02:48","U","2024-09-12 02:40:00.0","","185574.937191115    ","448716.274685045    ","영화상영관","","0","","","0","4","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150526",""
"3150000","CDFF4220002015000002","2015-05-26","","01","영업/정상","13","영업중","","","","","070-7017-9893","","","서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401,501호 ","서울특별시 강서구 화곡로 142, 401,501호 (화곡동, 메가박스(주)화곡점)","07715","메가박스 화곡 2관","2024-09-10 17:03:01","U","2024-09-12 02:40:00.0","","185574.937191115    ","448716.274685045    ","영화상영관","","0","","","0","4","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150526","일반주거지역"
"3150000","CDFF4220002015000003","2015-05-26","","01","영업/정상","13","영업중","","","","","070-7017-9893","","","서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401,501호 ","서울특별시 강서구 화곡로 142, 401,501호 (화곡동, 메가박스(주)화곡점)","07715","메가박스 화곡 3관","2024-09-10 17:03:15","U","2024-09-12 02:40:00.0","","185574.937191115    ","448716.274685045    ","영화상영관","","0","","","0","6","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150526",""
"3150000","CDFF4220002015000004","2015-05-26","","01","영업/정상","13","영업중","","","","","070-7017-9893","","","서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401,501호 ","서울특별시 강서구 화곡로 142, 401,501호 (화곡동, 메가박스(주)화곡점)","07715","메가박스 화곡 4관","2024-09-10 17:03:30","U","2024-09-12 02:40:00.0","","185574.937191115    ","448716.274685045    ","영화상영관","","0","","","0","6","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150526",""
"3150000","CDFF4220002015000005","2015-05-26","","01","영업/정상","13","영업중","","","","","070-7017-9893","","","서울특별시 강서구 화곡동 1073-10 메가박스(주) 화곡점 401,501호 ","서울특별시 강서구 화곡로 142, 401,501호 (화곡동, 메가박스(주)화곡점)","07715","메가박스 화곡 5관","2024-09-10 17:03:42","U","2024-09-12 02:40:00.0","","185574.937191115    ","448716.274685045    ","영화상영관","","0","","","0","6","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150526",""
"3150000","CDFF4220002015000006","2015-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 73-1 4,5,6층 ","서울특별시 강서구 양천로 476, 4,5,6층 (등촌동)","07575","롯데시네마 가양 6관","2021-12-31 15:24:25","U","2022-01-02 02:40:00.0","","186966.036176588    ","451047.287263879    ","영화상영관","","3","결혼예식장주변","","0","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151016",""
"3150000","CDFF4220002015000007","2015-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 73-1 4,5,6층 ","서울특별시 강서구 양천로 476, 4,5,6층 (등촌동)","07575","롯데시네마 가양 2관","2021-12-31 15:24:25","U","2022-01-02 02:40:00.0","","186966.036176588    ","451047.287263879    ","영화상영관","","3","결혼예식장주변","","0","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151016",""
"3150000","CDFF4220002015000008","2015-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 73-1 4,5,6층 ","서울특별시 강서구 양천로 476, 4,5,6층 (등촌동)","07575","롯데시네마 가양 3관","2021-12-31 15:24:25","U","2022-01-02 02:40:00.0","","186966.036176588    ","451047.287263879    ","영화상영관","","3","결혼예식장주변","","0","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151016",""
"3150000","CDFF4220002015000009","2015-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 73-1 4,5,6층 ","서울특별시 강서구 양천로 476, 4,5,6층 (등촌동)","07575","롯데시네마 가양 4관","2021-12-31 15:24:25","U","2022-01-02 02:40:00.0","","186966.036176588    ","451047.287263879    ","영화상영관","","3","결혼예식장주변","","0","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151016",""
"3150000","CDFF4220002015000010","2015-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 73-1 4,5,6층 ","서울특별시 강서구 양천로 476, 4,5,6층 (등촌동)","07575","롯데시네마 가양 5관","2021-12-31 15:24:26","U","2022-01-02 02:40:00.0","","186966.036176588    ","451047.287263879    ","영화상영관","","3","결혼예식장주변","","0","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151016",""
"3150000","CDFF4220002015000011","2015-10-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 73-1 4,5,6층 ","서울특별시 강서구 양천로 476, 4,5,6층 (등촌동)","07575","롯데시네마 가양 1관","2021-12-31 15:24:26","U","2022-01-02 02:40:00.0","","186966.036176588    ","451047.287263879    ","영화상영관","","3","결혼예식장주변","","0","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151016",""
"3150000","CDFF4220002017000001","2017-09-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ","서울특별시 강서구 공항대로 247, 4층 (마곡동, 퀸즈파크나인)","07803","메가박스중앙(주) 마곡지점 1관","2025-02-17 08:45:13","U","2025-02-19 02:40:00.0","","185371.298773738    ","450793.771245265    ","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170922",""
"3150000","CDFF4220002017000002","2017-09-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ","서울특별시 강서구 공항대로 247, 4층 (마곡동, 퀸즈파크나인)","07803","메가박스중앙(주) 마곡지점 2관","2025-02-17 08:49:10","U","2025-02-19 02:40:00.0","","185371.298773738    ","450793.771245265    ","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170922",""
"3150000","CDFF4220002017000003","2017-09-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 ","서울특별시 강서구 공항대로 247, 4층 (마곡동, 퀸즈파크나인)","07803","메가박스중앙(주) 마곡지점 3관","2025-02-17 08:49:34","U","2025-02-19 02:40:00.0","","185371.298773738    ","450793.771245265    ","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20170922",""
"3160000","CDFF4220002002000008","2002-01-17","","03","폐업","03","폐업","2022-07-18","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10제3관","2022-07-29 16:41:18","U","2022-07-31 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000009","2002-01-17","","03","폐업","03","폐업","2022-07-18","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10제4관","2022-08-01 10:06:27","U","2022-08-03 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002007000001","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제10관","2021-03-10 08:52:59","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","1","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000002","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제9관","2021-03-10 10:31:29","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","1","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000003","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제8관","2021-03-10 10:32:11","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000004","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제7관","2021-03-10 10:32:23","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000005","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제5관","2021-03-10 10:32:35","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000006","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제3관","2021-03-10 10:32:47","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000007","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제6관","2021-03-10 10:32:57","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000008","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제4관","2021-03-10 10:33:08","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002007000009","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제2관","2021-03-10 10:33:22","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3220000","CDFF4220001997000001","1997-12-16","","01","영업/정상","13","영업중","","","","","3446-0105","","","서울특별시 강남구 신사동 603-2 ","서울특별시 강남구 논현로 848 (신사동)","06022","CGV압구정 IMAX관","2022-08-10 10:11:23","U","2022-08-12 02:40:00.0","","202478.599525252    ","446927.624278174    ","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19971216",""
"3160000","CDFF4220002002000001","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10제6관","2021-04-23 10:12:04","U","2021-04-25 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000002","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10 제7관","2022-01-12 18:27:28","U","2022-01-14 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000003","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10제8관","2021-04-23 10:12:04","U","2021-04-25 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000004","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10 제9관","2021-04-23 10:12:05","U","2021-04-25 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000005","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10 제10관","2022-07-28 13:50:25","U","2022-07-30 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000006","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10제1관","2021-04-23 10:12:05","U","2021-04-25 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000007","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10제2관","2021-04-23 10:12:05","U","2021-04-25 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002002000010","2002-01-17","","01","영업/정상","13","영업중","","","","","6094-9600","","","서울특별시 구로구 구로동 573 애경백화점 6층 ","서울특별시 구로구 구로중앙로 152 (구로동, 애경백화점 6층)","08292","CGV구로10 제5관","2021-04-23 10:12:05","U","2021-04-25 02:40:00.0","","189570.360930049    ","444336.051330144    ","영화상영관","영화상영관","10","","","13761","9","1","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20020117","근린상업지역"
"3160000","CDFF4220002007000010","2007-11-15","","01","영업/정상","13","영업중","","","","","2111-1135","","","서울특별시 구로구 구로동 3-25 테크노마트 신도림점 12층 ","서울특별시 구로구 새말로 97, 12층 (구로동, 테크노마트 신도림점)","08288","CINE Q 신도림점 제1관","2021-03-10 10:33:34","U","2021-03-12 02:40:00.0","","190232.524534335    ","444978.682746138    ","영화상영관","영화상영관","","","","","","","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20071115",""
"3160000","CDFF4220002013000001","2013-09-11","","01","영업/정상","13","영업중","","","","","070-7491-6255","","","서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ","서울특별시 구로구 경인로 662 (신도림동, 디큐브시티 제타워동 7~8층 일부)","08209","롯데컬처웍스(주)롯데시네마 제1관","2021-12-27 13:29:29","U","2021-12-29 02:40:00.0","","190107.045415333    ","445157.626366229    ","영화상영관","","50","아파트지역","","","42","8","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20130911","일반상업지역"
"3160000","CDFF4220002013000002","2013-09-11","","01","영업/정상","13","영업중","","","","","070-7491-6255","","","서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ","서울특별시 구로구 경인로 662 (신도림동, 디큐브시티 제타워동 7~8층 일부)","08209","롯데컬처웍스(주)롯데시네마 제 2관","2021-12-27 14:36:29","U","2021-12-29 02:40:00.0","","190107.045415333    ","445157.626366229    ","영화상영관","","50","","","","42","8","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20130911","일반상업지역"
"3160000","CDFF4220002013000003","2013-09-11","","01","영업/정상","13","영업중","","","","","070-7491-6255","","","서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ","서울특별시 구로구 경인로 662 (신도림동, 디큐브시티 제타워동 7~8층 일부)","08209","롯데컬처웍스(주)롯데시네마 제3관","2021-12-27 14:37:42","U","2021-12-29 02:40:00.0","","190107.045415333    ","445157.626366229    ","영화상영관","","50","","","","42","8","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20130911","일반상업지역"
"3160000","CDFF4220002013000004","2013-09-11","","01","영업/정상","13","영업중","","","","","070-7491-6255","","","서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ","서울특별시 구로구 경인로 662 (신도림동, 디큐브시티 제타워동 7~8층 일부)","08209","롯데컬처웍스(주)롯데시네마 제4관","2021-12-27 14:37:55","U","2021-12-29 02:40:00.0","","190107.045415333    ","445157.626366229    ","영화상영관","","50","","","","42","8","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20130911","전용공업지역"
"3160000","CDFF4220002013000005","2013-09-11","","01","영업/정상","13","영업중","","","","","070-7491-6255","","","서울특별시 구로구 신도림동 692 디큐브시티 제타워동 7~8층 일부 ","서울특별시 구로구 경인로 662 (신도림동, 디큐브시티 제타워동 7~8층 일부)","08209","롯데컬처웍스(주)롯데시네마 제5관","2021-12-27 14:38:08","U","2021-12-29 02:40:00.0","","190107.045415333    ","445157.626366229    ","영화상영관","","50","","","","42","8","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20130911","일반상업지역"
"3170000","CDFF4220001991000001","1991-08-28","","03","폐업","03","폐업","2003-07-24","","","","","","153-822","서울특별시 금천구 독산동 950-3번지 ","서울특별시 금천구 남부순환로 1386  (독산동)","","우성시네마","2003-07-25 15:40:00","I","2018-08-31 23:59:59.0","","191503.35316026     ","441953.57184435     ","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19910828",""
"3170000","CDFF4220002003000001","2003-09-25","","03","폐업","03","폐업","2005-03-05","","","","837-3522","","153-807","서울특별시 금천구 독산동 159-23번지 ","서울특별시 금천구 시흥대로 426  (독산동)","","금천시네마","2005-03-05 12:09:08","I","2018-08-31 23:59:59.0","","190977.311600226    ","441050.381486049    ","영화상영관","영화상영관","10","주택가주변","","","6","4","근린생활시설","","","","","","","","","","","","","","","","","","","영화관","","20030925","일반주거지역"
"3170000","CDFF4220002004000001","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제1관","2021-12-23 09:33:38","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000002","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제2관","2021-12-23 09:33:38","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000003","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제3관","2021-12-23 09:33:38","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000004","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제4관","2021-12-23 09:33:38","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000005","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제5관","2021-12-23 09:33:38","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000006","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제6관","2021-12-23 09:33:38","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000007","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마 독산 제7관","2021-12-23 09:33:39","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002004000008","2004-10-13","","01","영업/정상","13","영업중","","","","","02-3286-9495","","","서울특별시 금천구 독산동 291-5 ","서울특별시 금천구 시흥대로 399 (독산동)","","롯데시네마독산 제8관","2021-12-23 09:33:39","U","2021-12-25 02:40:00.0","","190858.649482406    ","440808.541334678    ","영화상영관","영화상영관","13","학교정화(상대)","","","9","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20041013","준공업지역"
"3170000","CDFF4220002013000001","2013-03-21","","01","영업/정상","13","영업중","","","","","070-7465-3822","","","서울특별시 금천구 가산동 60-8 현대시티아울렛 가산점 ","서울특별시 금천구 디지털로10길 9, 현대시티아울렛 가산점 (가산동)","08514","롯데시네마 가산디지털(제3관)","2021-12-23 09:32:05","U","2021-12-25 02:40:00.0","","190119.463375612    ","441716.684586176    ","영화상영관","","25","","","","20","5","","","","","","","","","","","","","","","","","","","","영화관","","20130321",""
"3170000","CDFF4220002013000002","2013-03-21","","01","영업/정상","13","영업중","","","","","070-7465-3822","","","서울특별시 금천구 가산동 60-8 현대시티아울렛 가산점 ","서울특별시 금천구 디지털로10길 9, 현대시티아울렛 가산점 (가산동)","08514","롯데시네마 가산디지털(제4관)","2021-12-23 09:32:05","U","2021-12-25 02:40:00.0","","190119.463375612    ","441716.684586176    ","영화상영관","","25","기타","","","20","5","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20130321","준공업지역"
